,gender,ageBroad,meansOfControlDebtBondage,meansOfControlTakesEarnings,meansOfControlRestrictsFinancialAccess,meansOfControlThreats,meansOfControlPsychologicalAbuse,meansOfControlPhysicalAbuse,meansOfControlSexualAbuse,meansOfControlFalsePromises,meansOfControlPsychoactiveSubstances,meansOfControlRestrictsMovement,meansOfControlRestrictsMedicalCare,meansOfControlExcessiveWorkingHours,meansOfControlUsesChildren,meansOfControlThreatOfLawEnforcement,meansOfControlWithholdsNecessities,meansOfControlWithholdsDocuments,meansOfControlOther,meansOfControlNotSpecified,age_category
27883,Female,24--26,,,,,,,,,1.0,1.0,,,,,,,,0.0,adult
27884,Female,24--26,,,,,1.0,,,,,,,,,,,,,0.0,adult
27885,Female,24--26,,,,1.0,,,,,,,,,,,,,,0.0,adult
27886,Female,24--26,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.0,adult
27887,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27888,Female,24--26,,,,1.0,1.0,,1.0,,,,,,,,,,,0.0,adult
27889,Female,24--26,,1.0,,1.0,,1.0,,,,1.0,,,,,,,1.0,0.0,adult
27890,Female,24--26,,,,,1.0,,,,,,,,,,,,,0.0,adult
27891,Female,24--26,,,1.0,,1.0,1.0,,,,,,,,,,,,0.0,adult
27892,Female,24--26,,,,,1.0,1.0,,,,1.0,,,,,,,,0.0,adult
27893,Female,24--26,,,,,1.0,,1.0,,,,,,,,,,,0.0,adult
27894,Female,24--26,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
27895,Female,24--26,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
27896,Female,24--26,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
27897,Female,24--26,1.0,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
27898,Female,24--26,,1.0,,,1.0,1.0,,,,,,,,,,,,0.0,adult
27899,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27900,Female,24--26,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,1.0,0.0,adult
27901,Female,24--26,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.0,adult
27902,Female,24--26,,,,,,1.0,,,1.0,1.0,,,,,,,,0.0,adult
27903,Female,24--26,,,,,,1.0,,,,,,,,,,,1.0,0.0,adult
27904,Female,24--26,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,0.0,adult
27905,Female,24--26,1.0,,,1.0,,,,,,,,,,,,,1.0,0.0,adult
27906,Female,24--26,,,,,1.0,,,,1.0,,,,,,,,,0.0,adult
27907,Female,24--26,,,,,1.0,,1.0,,1.0,,,,,,1.0,,,0.0,adult
27908,Female,24--26,,,,1.0,,,,,1.0,,,,,,,,1.0,0.0,adult
27909,Female,24--26,,,,,1.0,,,,,,,,,,,,,0.0,adult
27910,Female,24--26,,,,,1.0,,,,,,,,,,,,,0.0,adult
27911,Female,24--26,,,,,1.0,1.0,,,,1.0,,,,,,,,0.0,adult
27912,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27913,Female,24--26,,,,,1.0,,,,1.0,,,,,,,,,0.0,adult
27914,Female,24--26,,,,,,,,,,,,,,,,,1.0,0.0,adult
27915,Female,24--26,,,,,,,,,,1.0,,,,,,,1.0,0.0,adult
27916,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27917,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27918,Female,24--26,,,,,,,,,,1.0,,,,,,,,0.0,adult
27919,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27920,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27921,Female,24--26,,,,,,1.0,,,,,,,,,,,,0.0,adult
27922,Female,24--26,,,,1.0,,,,,,,,,,,,,,0.0,adult
27923,Female,24--26,,,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,0.0,adult
27924,Female,24--26,1.0,,,,,,,,,,,,,,,,,0.0,adult
27925,Female,24--26,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,0.0,adult
27926,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27927,Female,24--26,,,,,,1.0,,,,1.0,,,,,,1.0,,0.0,adult
27928,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27929,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27930,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27931,Female,24--26,,,,1.0,,,,,,1.0,,,,,,,,0.0,adult
27932,Female,24--26,1.0,,,,,,,,,1.0,,,,,,,,0.0,adult
27933,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27934,Female,24--26,,,,,,,,,1.0,,,,,,,,1.0,0.0,adult
27935,Female,24--26,,,,,,,,,,1.0,,,,,,,,0.0,adult
27936,Female,24--26,,,,,,,,,,1.0,,,,,,,,0.0,adult
27937,Female,24--26,,,,1.0,,,,,,,,,,,,,,0.0,adult
27938,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27939,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27940,Female,24--26,,,,,,1.0,,,1.0,1.0,,,,,,,,0.0,adult
27941,Female,24--26,,,,,,1.0,,,,,,,,,,,,0.0,adult
27942,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27943,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27944,Female,24--26,,,,,,,,,,,,,,,1.0,,,0.0,adult
27945,Female,24--26,,,,,,,,,1.0,1.0,,,,,,,,0.0,adult
27946,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27947,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27948,Female,24--26,,1.0,,,,,,1.0,,,,,,,,,,0.0,adult
27949,Female,24--26,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,0.0,adult
27950,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27951,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27952,Female,24--26,,,,1.0,,,,,,,,,,,,,,0.0,adult
27953,Female,24--26,,,,,,,,,,1.0,,,,,1.0,1.0,1.0,0.0,adult
27954,Female,24--26,,,,,,,,,,1.0,,,,,,,,0.0,adult
27955,Female,24--26,,,,,,,,,1.0,,,,,,,,,0.0,adult
27956,Female,24--26,,,,,,1.0,,,,,,,,,,,,0.0,adult
27957,Female,24--26,,,,,,1.0,1.0,,,,,,,,,,,0.0,adult
27958,Female,24--26,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,0.0,adult
27959,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27960,Female,24--26,,,,,,,,,,1.0,,,,,,,,0.0,adult
27961,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27962,Female,24--26,,,,,,,,,1.0,,,,,,,,,0.0,adult
27963,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27964,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27965,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27966,Female,24--26,,,1.0,,,,,,,,,,,,,,,0.0,adult
27967,Female,24--26,,,,,,,,,,1.0,,,,,,,,0.0,adult
27968,Female,24--26,,,,,,,,,,1.0,1.0,,,,,,,0.0,adult
27969,Female,24--26,,,,,,1.0,,,,,,,,,,,,0.0,adult
27970,Female,24--26,,,,1.0,,1.0,,,,,,,,,,,1.0,0.0,adult
27971,Female,24--26,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,0.0,adult
27972,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27973,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27974,Female,24--26,,,,1.0,,1.0,,,,,,,,,,,,0.0,adult
27975,Female,24--26,,,,,,,,,1.0,,,,,,,,,0.0,adult
27976,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27977,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27978,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27979,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27980,Female,24--26,1.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,0.0,adult
27981,Female,24--26,,,,,,,,,,,,,,,1.0,,,0.0,adult
27982,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27983,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27984,Female,24--26,1.0,,,,1.0,,,,1.0,1.0,,,,,,,1.0,0.0,adult
27985,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27986,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27987,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27988,Female,24--26,,,,,,,,,,,,,,,,,,1.0,adult
27989,Female,27--29,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,0.0,adult
27990,Female,27--29,,,,,,1.0,,,,,,,,,1.0,,,0.0,adult
27991,Female,27--29,,1.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,0.0,adult
27992,Female,27--29,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,1.0,0.0,adult
27993,Female,27--29,,1.0,1.0,,,,,1.0,,,,,,,,1.0,1.0,0.0,adult
27994,Female,27--29,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,0.0,adult
27995,Female,27--29,,,,,,,,1.0,,,,,,,,,,0.0,adult
27996,Female,27--29,,,,1.0,,,,,,1.0,,,,,,,1.0,0.0,adult
27997,Female,27--29,1.0,,,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,0.0,adult
27998,Female,27--29,,,,,1.0,,,,1.0,1.0,,,,,,,1.0,0.0,adult
27999,Female,27--29,,,,,,,,,1.0,,,,,,,,,0.0,adult
28000,Female,27--29,,1.0,,,,,,,,,,,,,,,,0.0,adult
28001,Female,27--29,1.0,,,,,,,,,,,,,,,,,0.0,adult
28002,Female,27--29,,,,,,,,,,1.0,,,,,,,,0.0,adult
28003,Female,27--29,,,,,,,,,1.0,1.0,,,,,,,,0.0,adult
28004,Female,27--29,,,,,,,,,1.0,,,,,,,1.0,,0.0,adult
28005,Female,27--29,,1.0,,,,1.0,,,,1.0,,,,,,1.0,,0.0,adult
28006,Female,27--29,,,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,0.0,adult
28007,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28008,Female,27--29,,,,,,,1.0,,,,,,,,,,,0.0,adult
28009,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28010,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28011,Female,27--29,,,,,,1.0,1.0,,1.0,,,,,,1.0,,,0.0,adult
28012,Female,27--29,,,,,,,,,1.0,1.0,,,,,,,,0.0,adult
28013,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28014,Female,27--29,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.0,adult
28015,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28016,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28017,Female,27--29,,,,1.0,,,,,,,,,1.0,,,,,0.0,adult
28018,Female,27--29,,,,,1.0,1.0,,,,,,,,,,,,0.0,adult
28019,Female,27--29,,,,1.0,1.0,,,,,,,,,,,,,0.0,adult
28020,Female,27--29,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,0.0,adult
28021,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28022,Female,27--29,,,,1.0,1.0,,,,,,,,,,,,,0.0,adult
28023,Female,27--29,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,,0.0,adult
28024,Female,27--29,,,,1.0,1.0,1.0,,,,,,,,,,,,0.0,adult
28025,Female,27--29,,,,,1.0,,,,,,,,1.0,,,,,0.0,adult
28026,Female,27--29,,,,,,,,,1.0,,,,,,,,,0.0,adult
28027,Female,27--29,,,,,,,,,1.0,,,,,,,,,0.0,adult
28028,Female,27--29,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,0.0,adult
28029,Female,27--29,,,,,,1.0,1.0,,,,,,,,,,,0.0,adult
28030,Female,27--29,,,,,1.0,1.0,,,1.0,,,,,,,,,0.0,adult
28031,Female,27--29,,1.0,1.0,,1.0,,1.0,,,,,,,,,,,0.0,adult
28032,Female,27--29,,,,1.0,,,,1.0,,,,,,,,,,0.0,adult
28033,Female,27--29,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,0.0,adult
28034,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28035,Female,27--29,,,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28036,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28037,Female,27--29,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,0.0,adult
28038,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28039,Female,27--29,,,,,1.0,,,,1.0,,,,1.0,,,1.0,,0.0,adult
28040,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28041,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28042,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28043,Female,27--29,,,,1.0,,1.0,,,,,,,,,,,,0.0,adult
28044,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28045,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28046,Female,27--29,,,,,,1.0,,,,,,,,,,,,0.0,adult
28047,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28048,Female,27--29,,,,,,1.0,,,1.0,1.0,,,,,,,,0.0,adult
28049,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28050,Female,27--29,,,,,,,,,,1.0,,,,,,,1.0,0.0,adult
28051,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28052,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28053,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28054,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28055,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28056,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28057,Female,27--29,,,,1.0,,,,,1.0,,,,,,,,1.0,0.0,adult
28058,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28059,Female,27--29,,,,1.0,1.0,,,,,,,,,,,,,0.0,adult
28060,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28061,Female,27--29,,,,,,1.0,,,,,,,,,,,1.0,0.0,adult
28062,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28063,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28064,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28065,Female,27--29,,,,,,1.0,,,,,,,,,,,,0.0,adult
28066,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28067,Female,27--29,,,,,,1.0,,,,,,,,,,,1.0,0.0,adult
28068,Female,27--29,,,,1.0,,1.0,,,1.0,1.0,,,,,,,1.0,0.0,adult
28069,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28070,Female,27--29,,,,,,,,,,,,,,1.0,,,1.0,0.0,adult
28071,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28072,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28073,Female,27--29,,,,1.0,,,,,,,,,,,,,,0.0,adult
28074,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28075,Female,27--29,,,,,,,,,1.0,1.0,,,,,,,,0.0,adult
28076,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28077,Female,27--29,,,,,,1.0,,,1.0,,,,,,,,,0.0,adult
28078,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28079,Female,27--29,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28080,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28081,Female,27--29,,,,,,1.0,,,,1.0,,,,,,,,0.0,adult
28082,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28083,Female,27--29,,,,1.0,,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28084,Female,27--29,,,,,1.0,1.0,,,,,,,,,,,,0.0,adult
28085,Female,27--29,,,,1.0,,,,,1.0,,,,,,,,,0.0,adult
28086,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28087,Female,27--29,,,,,1.0,1.0,,,,,,,,,,,,0.0,adult
28088,Female,27--29,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,0.0,adult
28089,Female,27--29,,,,,1.0,,1.0,,1.0,1.0,,,,,,,,0.0,adult
28090,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28091,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28092,Female,27--29,,,,1.0,,,,,1.0,,,,,,,,,0.0,adult
28093,Female,27--29,,,,,,,,,1.0,1.0,,,,,1.0,,,0.0,adult
28094,Female,27--29,,1.0,,,1.0,,,,,,,,,,,,,0.0,adult
28095,Female,27--29,,,,,1.0,,,,,,,,,,,,1.0,0.0,adult
28096,Female,27--29,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28097,Female,27--29,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28098,Female,27--29,,,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.0,adult
28099,Female,27--29,,,,1.0,,1.0,,,1.0,1.0,,,,,,,,0.0,adult
28100,Female,27--29,,,,,,,,,1.0,1.0,,,,,,1.0,,0.0,adult
28101,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28102,Female,27--29,,,,,1.0,,,,,,,,,,,,,0.0,adult
28103,Female,27--29,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,0.0,adult
28104,Female,27--29,,,,,1.0,,1.0,,,,,,,,,,,0.0,adult
28105,Female,27--29,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,1.0,0.0,adult
28106,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28107,Female,27--29,,,,,,,,,,,,,1.0,,,,,0.0,adult
28108,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28109,Female,27--29,,,,,,,,,1.0,1.0,,,,,,,1.0,0.0,adult
28110,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28111,Female,27--29,,,,,,1.0,,,,,,,,,,,1.0,0.0,adult
28112,Female,27--29,,,,,,,,,1.0,,,,,,,,,0.0,adult
28113,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28114,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28115,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28116,Female,27--29,,,,,,1.0,,,,,,,,,,,,0.0,adult
28117,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28118,Female,27--29,,,,,,,,,1.0,,,,,,,,,0.0,adult
28119,Female,27--29,,,,,,,,,,1.0,,,,,,,,0.0,adult
28120,Female,27--29,,,,,,,,,,1.0,,,,,,,,0.0,adult
28121,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28122,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28123,Female,27--29,,,,,,1.0,,,,,,,,,,,,0.0,adult
28124,Female,27--29,,,,,,,,,1.0,,,,,,,,,0.0,adult
28125,Female,27--29,,,,,,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28126,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28127,Female,27--29,,,,1.0,,,,,1.0,,,,,,,,,0.0,adult
28128,Female,27--29,,,,,,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28129,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28130,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28131,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28132,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28133,Female,27--29,,,,1.0,,,,,,,,,,,,1.0,1.0,0.0,adult
28134,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28135,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28136,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28137,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28138,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28139,Female,27--29,,,,,,,,,,1.0,,,1.0,,,,1.0,0.0,adult
28140,Female,27--29,,,,1.0,,,,1.0,,,,,,,,,1.0,0.0,adult
28141,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28142,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28143,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28144,Female,27--29,,,,,,,,,1.0,,1.0,,,,,,,0.0,adult
28145,Female,27--29,,,,,,,,,,,,,,,,,1.0,0.0,adult
28146,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28147,Female,27--29,,,,1.0,,,,,,,,,,,,,1.0,0.0,adult
28148,Female,27--29,,,,,,1.0,1.0,,,,,,,,,,,0.0,adult
28149,Female,27--29,,,,,,,,,1.0,1.0,,,,,,,,0.0,adult
28150,Female,27--29,,1.0,,,,,,,,,,,,,,,,0.0,adult
28151,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28152,Female,27--29,,,,,,1.0,,,1.0,,,,,,,,,0.0,adult
28153,Female,27--29,,,,,,,,,,,,,,,,,,1.0,adult
28154,Female,30--38,1.0,1.0,,1.0,1.0,1.0,,,,,,,,1.0,,,,0.0,adult
28155,Female,30--38,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,0.0,adult
28156,Female,30--38,1.0,,,,1.0,,,,,,,,,,,,,0.0,adult
28157,Female,30--38,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,0.0,adult
28158,Female,30--38,,,,,,1.0,1.0,,,,,,,,,,,0.0,adult
28159,Female,30--38,,,,1.0,,,,1.0,,,,,,,,,,0.0,adult
28160,Female,30--38,,,,1.0,,,,1.0,,,,,,,,,,0.0,adult
28161,Female,30--38,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,0.0,adult
28162,Female,30--38,,,,1.0,,,,,,,,,,,,,1.0,0.0,adult
28163,Female,30--38,,,,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,0.0,adult
28164,Female,30--38,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,0.0,adult
28165,Female,30--38,,1.0,,,,1.0,,,,,,,,,,,,0.0,adult
28166,Female,30--38,,,,,1.0,1.0,,,,,,,,,,,,0.0,adult
28167,Female,30--38,,1.0,,1.0,,1.0,,,,1.0,,,,1.0,,,1.0,0.0,adult
28168,Female,30--38,,,,1.0,1.0,,,1.0,,1.0,,,,,1.0,,1.0,0.0,adult
28169,Female,30--38,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,0.0,adult
28170,Female,30--38,,,,1.0,,,1.0,,,1.0,,,,,,,1.0,0.0,adult
28171,Female,30--38,,,,,,1.0,,1.0,,1.0,,,,,,,1.0,0.0,adult
28172,Female,30--38,,,,,1.0,,,,,,,,,,,,,0.0,adult
28173,Female,30--38,1.0,,,,,,,,1.0,,,,,,,,1.0,0.0,adult
28174,Female,30--38,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,0.0,adult
28175,Female,30--38,,,,1.0,1.0,,,,,,,,,,,,,0.0,adult
28176,Female,30--38,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,1.0,0.0,adult
28177,Female,30--38,,,,1.0,1.0,,,,1.0,1.0,,,,,,,,0.0,adult
28178,Female,30--38,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,0.0,adult
28179,Female,30--38,,,,,,1.0,1.0,,1.0,,,,,,,,,0.0,adult
28180,Female,30--38,,,,1.0,,1.0,,,,,,,1.0,,,,,0.0,adult
28181,Female,30--38,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,0.0,adult
28182,Female,30--38,1.0,,,1.0,,,1.0,,,1.0,,,,1.0,,,,0.0,adult
28183,Female,30--38,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,0.0,adult
28184,Female,30--38,,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,0.0,adult
28185,Female,30--38,,,,,,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28186,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
28187,Female,30--38,,,,,,,,,,,,,,,,,1.0,0.0,adult
28188,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
28189,Female,30--38,,,,,,1.0,,,,,,,,,,,,0.0,adult
28190,Female,30--38,,,,1.0,,1.0,,,,1.0,,,,,,1.0,,0.0,adult
28191,Female,30--38,,1.0,,,,,,,,,,,,,,,,0.0,adult
28192,Female,30--38,,,,,,,,,,1.0,,,,,,,,0.0,adult
28193,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
28194,Female,30--38,,,,1.0,,,1.0,,1.0,,,,,,,,,0.0,adult
28195,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
28196,Female,30--38,,,,,,1.0,,,,,,,,,,,,0.0,adult
28197,Female,30--38,,,,,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,,0.0,adult
28198,Female,30--38,,1.0,,,,,,,,1.0,,,,,1.0,,,0.0,adult
28199,Female,30--38,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,0.0,adult
28200,Female,30--38,,,,1.0,,,,,,,,,,,,,1.0,0.0,adult
28201,Female,30--38,,,,,1.0,,,,,,,,,,,,,0.0,adult
28202,Female,30--38,,,,1.0,1.0,1.0,,,,,,,,,,,,0.0,adult
28203,Female,30--38,,,,,1.0,,1.0,,,,,,,,,,,0.0,adult
28204,Female,30--38,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,0.0,adult
28205,Female,30--38,,,,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,0.0,adult
28206,Female,30--38,,,,,1.0,,,,,,,,,,,,1.0,0.0,adult
28207,Female,30--38,,,,1.0,1.0,,,,,1.0,,,,,,,,0.0,adult
28208,Female,30--38,,,,,1.0,,,,,,,,,,,,1.0,0.0,adult
28209,Female,30--38,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,1.0,,0.0,adult
28210,Female,30--38,,,,,1.0,1.0,,,,,,,,,,,,0.0,adult
28211,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
28212,Female,30--38,,,,,1.0,,,,1.0,1.0,,,,,,,,0.0,adult
28213,Female,30--38,,,,,1.0,1.0,,,,1.0,,,,,,,,0.0,adult
28214,Female,30--38,,,,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,0.0,adult
28215,Female,30--38,,,,,1.0,1.0,,,,,,,,,,,,0.0,adult
28216,Female,30--38,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,0.0,adult
28217,Female,30--38,,,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,0.0,adult
28218,Female,30--38,,,,1.0,1.0,1.0,,,,,,,,,,,,0.0,adult
28219,Female,30--38,,,,,1.0,,,,,,,,,,,,,0.0,adult
28220,Female,30--38,,,,,1.0,1.0,,,,1.0,,,,,,,1.0,0.0,adult
28221,Female,30--38,,,,,,,,,,,,,,,,,,1.0,adult
28222,Female,30--38,,,,,,1.0,,,,,,,,,,1.0,1.0,0.0,adult
28223,Female,30--38,,,,,1.0,,,,,,,,,,,,,0.0,adult
